epoch,train_loss,train_acc,test_loss,test_acc,epoch_time
0,4.045188987980017,0.09135313531353136,3.665896839565701,0.14962376237623762,169.77764773368835
1,3.4406777857928663,0.18452805280528053,3.290651258495119,0.20902970297029702,168.76648092269897
2,3.080998863320093,0.2525940594059406,2.9613807857638657,0.268990099009901,167.5718674659729
3,2.806174141732422,0.3092937293729373,2.7828579171739443,0.3066930693069307,167.36097955703735
4,2.5610948309705064,0.358983498349835,2.7161387688282765,0.33112871287128715,167.56143045425415
5,2.342206093306477,0.4052673267326733,2.5071629273771037,0.3694257425742574,168.58161902427673
6,2.1284219886402824,0.4504158415841584,2.5054873505023996,0.3803960396039604,167.74622893333435
7,1.906968023930047,0.5010693069306931,2.4872995618015827,0.39045544554455447,167.99510312080383
8,1.6761754094748884,0.5546402640264027,2.4686674397401136,0.40110891089108913,168.94150137901306
9,1.4398406494308162,0.6097689768976897,2.5636018475498816,0.39223762376237625,168.9981813430786
10,1.1974493854150579,0.6683696369636963,2.702695739991737,0.38594059405940595,167.70189380645752
11,0.9745776276733424,0.7254917491749175,2.8978778743984726,0.38166336633663367,167.78561329841614
12,0.7631374953465687,0.7831419141914191,3.013524136157951,0.3801188118811881,167.72095131874084
13,0.6090339801299411,0.823049504950495,3.3324619221566905,0.37275247524752475,167.798437833786
14,0.4814554135743025,0.8579669966996699,3.472245718493606,0.367009900990099,167.5578191280365
15,0.39489025295384833,0.8827194719471947,3.655030660858058,0.3735841584158416,167.07121920585632
16,0.3285898552779612,0.9008976897689769,3.8422506093376816,0.3672871287128713,168.04330325126648
17,0.2863808679016861,0.9133201320132013,3.9467748794892823,0.36875247524752475,167.37967610359192
18,0.2542772288560062,0.9204752475247525,4.267028851340515,0.3532277227722772,167.39357233047485
19,0.2337060226001651,0.9268646864686468,4.189785205354594,0.36415841584158415,167.34467124938965
20,0.20781667541863547,0.9344290429042904,4.373037836166343,0.36198019801980197,167.1643512248993
21,0.19229397536381274,0.9393663366336633,4.337952045479206,0.36388118811881187,167.49064898490906
22,0.18958196405799607,0.940026402640264,4.529207710364853,0.35754455445544553,168.79312419891357
23,0.17623365042429115,0.9442640264026403,4.519756127788563,0.3651881188118812,167.33399653434753
24,0.16152750713297645,0.9485808580858086,4.545553820602821,0.36645544554455445,167.47671961784363
25,0.15298776103913583,0.9518415841584158,4.6083743641472825,0.36336633663366336,167.49911332130432
26,0.14652133467481346,0.9525412541254126,4.682650761471854,0.3613861386138614,169.32565021514893
27,0.14311574343466074,0.954006600660066,4.698635675690391,0.35956435643564355,167.28707551956177
28,0.13922716694493853,0.9553135313531353,4.72603571204224,0.36237623762376237,167.41901683807373
